job_name,task_name,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
pai-pod-004380,evaluator,Terminated,1138083.0,1138236.0,600.0,29.296875,25.0,T4
pai-pod-004381,evaluator,Terminated,1138083.0,1138236.0,600.0,29.296875,25.0,T4
pai-pod-004382,evaluator,Terminated,1138083.0,1138207.0,600.0,29.296875,25.0,T4
pai-pod-004383,evaluator,Terminated,1138083.0,1138237.0,600.0,29.296875,25.0,T4
pai-pod-004384,evaluator,Terminated,1138083.0,1138227.0,600.0,29.296875,25.0,T4
pai-pod-004385,evaluator,Terminated,1138084.0,1138238.0,600.0,29.296875,25.0,T4
pai-pod-004386,evaluator,Terminated,1138084.0,1138238.0,600.0,29.296875,25.0,T4
pai-pod-004387,evaluator,Terminated,1138086.0,1138269.0,600.0,29.296875,25.0,T4
pai-pod-004388,evaluator,Terminated,1138086.0,1138289.0,600.0,29.296875,25.0,T4
pai-pod-004389,tensorflow,Terminated,1138126.0,1139362.0,600.0,29.296875,100.0,MISC
pai-pod-004390,tensorflow,Terminated,1138134.0,1146333.0,600.0,29.296875,100.0,MISC
pai-pod-004391,tensorflow,Terminated,1138135.0,1139385.0,600.0,29.296875,100.0,MISC
pai-pod-004392,tensorflow,Terminated,1138140.0,1139231.0,600.0,29.296875,100.0,MISC
pai-pod-004393,tensorflow,Terminated,1138147.0,1139592.0,600.0,29.296875,25.0,MISC
pai-pod-004394,tensorflow,Terminated,1138149.0,1138370.0,600.0,29.296875,100.0,T4
pai-pod-004395,evaluator,Terminated,1138149.0,1141811.0,600.0,29.296875,25.0,T4
pai-pod-004396,tensorflow,Terminated,1138150.0,1138259.0,600.0,29.296875,25.0,MISC
pai-pod-004397,tensorflow,Terminated,1138155.0,1138959.0,100.0,29.296875,25.0,MISC
pai-pod-004398,tensorflow,Terminated,1138156.0,1139463.0,600.0,29.296875,100.0,MISC
pai-pod-004399,xComputeWorker,Terminated,1138169.0,1138655.0,1000.0,19.55078125,50.0,T4
pai-pod-004400,tensorflow,Terminated,1138170.0,1139575.0,600.0,29.296875,100.0,MISC
pai-pod-004401,xComputeWorker,Terminated,1138170.0,1138595.0,1000.0,19.55078125,50.0,T4
pai-pod-004402,tensorflow,Terminated,1138175.0,1138559.0,600.0,29.296875,200.0,MISC
pai-pod-004403,tensorflow,Terminated,1138177.0,1138214.0,600.0,29.296875,100.0,MISC
pai-pod-004404,tensorflow,Terminated,1138186.0,1139850.0,600.0,29.296875,100.0,MISC
pai-pod-004405,tensorflow,Terminated,1138189.0,1138214.0,600.0,29.296875,100.0,T4
pai-pod-004406,tensorflow,Terminated,1138198.0,1180924.0,1200.0,29.296875,100.0,MISC
pai-pod-004407,evaluator,Terminated,1138225.0,1138469.0,600.0,29.296875,25.0,T4
pai-pod-004408,evaluator,Terminated,1138225.0,1138489.0,600.0,29.296875,25.0,T4
pai-pod-004409,evaluator,Terminated,1138226.0,1138470.0,600.0,29.296875,25.0,T4
pai-pod-004410,tensorflow,Terminated,1138233.0,1138257.0,600.0,29.296875,100.0,T4
pai-pod-004411,xComputeWorker,Terminated,1138233.0,1138541.0,1000.0,19.55078125,50.0,T4
pai-pod-004412,tensorflow,Terminated,1138241.0,1138267.0,600.0,29.296875,100.0,MISC
pai-pod-004413,tensorflow,Terminated,1138291.0,1138315.0,600.0,29.296875,100.0,T4
pai-pod-004414,evaluator,Terminated,1138318.0,1138622.0,600.0,29.296875,25.0,T4
pai-pod-004415,evaluator,Terminated,1138318.0,1138532.0,600.0,29.296875,25.0,T4
pai-pod-004416,evaluator,Terminated,1138319.0,1138503.0,600.0,29.296875,25.0,T4
pai-pod-004417,tensorflow,Terminated,1138322.0,1138357.0,600.0,29.296875,100.0,MISC
pai-pod-004418,tensorflow,Terminated,1138324.0,1150704.0,600.0,29.296875,50.0,MISC
pai-pod-004419,tensorflow,Terminated,1138341.0,1138365.0,600.0,29.296875,100.0,T4
pai-pod-004420,tensorflow,Terminated,1138356.0,1138542.0,600.0,29.296875,25.0,MISC
pai-pod-004421,xComputeWorker,Terminated,1138377.0,1138937.0,1000.0,19.55078125,50.0,T4
pai-pod-004422,tensorflow,Terminated,1138396.0,1139163.0,600.0,29.296875,100.0,MISC
pai-pod-004423,tensorflow,Terminated,1138403.0,1138611.0,600.0,29.296875,100.0,T4
pai-pod-004424,xComputeWorker,Terminated,1138419.0,1138832.0,1000.0,19.55078125,50.0,T4
pai-pod-004425,tensorflow,Terminated,1138438.0,1139586.0,600.0,29.296875,25.0,MISC
pai-pod-004426,tensorflow,Terminated,1138465.0,1185784.0,1200.0,29.296875,100.0,MISC
pai-pod-004427,evaluator,Terminated,1138482.0,1138636.0,600.0,29.296875,25.0,T4
pai-pod-004428,evaluator,Terminated,1138483.0,1138607.0,600.0,29.296875,25.0,T4
pai-pod-004429,evaluator,Terminated,1138484.0,1138638.0,600.0,29.296875,25.0,T4
pai-pod-004430,evaluator,Terminated,1138484.0,1138668.0,600.0,29.296875,25.0,T4
pai-pod-004431,evaluator,Terminated,1138484.0,1138638.0,600.0,29.296875,25.0,T4
pai-pod-004432,evaluator,Terminated,1138485.0,1138639.0,600.0,29.296875,25.0,T4
pai-pod-004433,evaluator,Terminated,1138485.0,1138628.0,600.0,29.296875,25.0,T4
pai-pod-004434,evaluator,Terminated,1138485.0,1138638.0,600.0,29.296875,25.0,T4
pai-pod-004435,evaluator,Terminated,1138485.0,1138629.0,600.0,29.296875,25.0,T4
pai-pod-004436,evaluator,Terminated,1138489.0,1138632.0,600.0,29.296875,25.0,T4
pai-pod-004437,evaluator,Terminated,1138492.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004438,evaluator,Terminated,1138492.0,1138645.0,600.0,29.296875,25.0,T4
pai-pod-004439,evaluator,Terminated,1138492.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004440,evaluator,Terminated,1138492.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004441,evaluator,Terminated,1138492.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004442,evaluator,Terminated,1138492.0,1138645.0,600.0,29.296875,25.0,T4
pai-pod-004443,tensorflow,Terminated,1138493.0,1138689.0,600.0,29.296875,25.0,MISC
pai-pod-004444,evaluator,Terminated,1138493.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004445,evaluator,Terminated,1138493.0,1138646.0,600.0,29.296875,25.0,T4
pai-pod-004446,tensorflow,Terminated,1138495.0,1138627.0,600.0,29.296875,100.0,MISC
pai-pod-004447,tensorflow,Terminated,1138507.0,1138690.0,600.0,29.296875,100.0,MISC
pai-pod-004448,evaluator,Terminated,1138513.0,1138988.0,600.0,29.296875,25.0,T4
pai-pod-004449,tensorflow,Terminated,1138574.0,1138758.0,600.0,29.296875,200.0,MISC
pai-pod-004450,tensorflow,Terminated,1138577.0,1138637.0,600.0,29.296875,100.0,MISC
pai-pod-004451,xComputeWorker,Terminated,1138606.0,1139078.0,1000.0,19.55078125,50.0,T4
pai-pod-004452,tensorflow,Terminated,1138620.0,1138720.0,600.0,29.296875,100.0,MISC
pai-pod-004453,tensorflow,Terminated,1138624.0,1138648.0,600.0,29.296875,100.0,T4
pai-pod-004454,evaluator,Terminated,1138647.0,1139041.0,600.0,29.296875,25.0,T4
pai-pod-004455,tensorflow,Terminated,1138651.0,1140123.0,600.0,29.296875,100.0,T4
pai-pod-004456,xComputeWorker,Terminated,1138655.0,1139594.0,200.0,29.31640625,,
pai-pod-004457,tensorflow,Terminated,1138657.0,1138690.0,600.0,29.296875,100.0,MISC
pai-pod-004458,tensorflow,Terminated,1138658.0,1139042.0,600.0,29.296875,200.0,MISC
pai-pod-004459,tensorflow,Terminated,1138671.0,1138740.0,600.0,29.296875,100.0,MISC
pai-pod-004460,xComputeWorker,Terminated,1138673.0,1139109.0,1000.0,19.55078125,50.0,T4
pai-pod-004461,evaluator,Terminated,1138677.0,1138854.0,600.0,29.296875,25.0,T4
pai-pod-004462,evaluator,Terminated,1138678.0,1138915.0,600.0,29.296875,25.0,T4
pai-pod-004463,evaluator,Terminated,1138678.0,1138915.0,600.0,29.296875,25.0,T4
pai-pod-004464,tensorflow,Terminated,1138684.0,1138708.0,600.0,29.296875,100.0,T4
pai-pod-004465,xComputeWorker,Terminated,1138689.0,1139578.0,200.0,4.90234375,100.0,T4
pai-pod-004466,evaluator,Terminated,1138697.0,1138911.0,600.0,29.296875,25.0,T4
pai-pod-004467,evaluator,Terminated,1138698.0,1138912.0,600.0,29.296875,25.0,T4
pai-pod-004468,evaluator,Terminated,1138698.0,1138882.0,600.0,29.296875,25.0,T4
pai-pod-004469,evaluator,Terminated,1138703.0,1139651.0,600.0,29.296875,,
pai-pod-004470,xComputeWorker,Terminated,1138735.0,1139123.0,1000.0,19.55078125,50.0,T4
pai-pod-004471,tensorflow,Terminated,1138747.0,1138771.0,600.0,29.296875,100.0,T4
pai-pod-004472,tensorflow,Terminated,1138763.0,1155789.0,600.0,29.296875,100.0,MISC
pai-pod-004473,tensorflow,Terminated,1138764.0,1138850.0,600.0,29.296875,25.0,MISC
pai-pod-004474,tensorflow,Terminated,1138767.0,1138849.0,600.0,29.296875,25.0,MISC
pai-pod-004475,tensorflow,Terminated,1138770.0,1138949.0,600.0,29.296875,100.0,MISC
pai-pod-004476,tensorflow,Terminated,1138776.0,1138840.0,600.0,29.296875,100.0,MISC
pai-pod-004477,evaluator,Terminated,1138787.0,1138941.0,600.0,29.296875,25.0,T4
pai-pod-004478,tensorflow,Terminated,1138800.0,1138960.0,600.0,29.296875,100.0,MISC
pai-pod-004479,TensorboardTask,Terminated,1138842.0,1139470.0,800.0,31.26953125,,
pai-pod-004480,tensorflow,Terminated,1138846.0,1138890.0,600.0,29.296875,100.0,MISC
pai-pod-004481,evaluator,Terminated,1138850.0,1138993.0,600.0,29.296875,25.0,T4
pai-pod-004482,xComputeWorker,Terminated,1138918.0,1139312.0,1000.0,19.55078125,50.0,T4
pai-pod-004483,evaluator,Terminated,1138937.0,1139501.0,600.0,29.296875,25.0,T4
pai-pod-004484,evaluator,Terminated,1138940.0,1139384.0,600.0,29.296875,25.0,T4
pai-pod-004485,tensorflow,Terminated,1138973.0,1139041.0,600.0,29.296875,100.0,MISC
pai-pod-004486,xComputeWorker,Terminated,1139009.0,1139361.0,1000.0,19.55078125,50.0,T4
pai-pod-004487,evaluator,Terminated,1139011.0,1139274.0,600.0,29.296875,25.0,T4
pai-pod-004488,evaluator,Terminated,1139012.0,1139286.0,600.0,29.296875,25.0,T4
pai-pod-004489,evaluator,Terminated,1139012.0,1139287.0,600.0,29.296875,25.0,T4
pai-pod-004490,tensorflow,Terminated,1139038.0,1139303.0,600.0,29.296875,25.0,MISC
pai-pod-004491,tensorflow,Terminated,1139055.0,1139267.0,600.0,29.296875,100.0,MISC
pai-pod-004492,TensorboardTask,Terminated,1139058.0,1169067.0,800.0,31.26953125,,
pai-pod-004493,evaluator,Terminated,1139068.0,1139343.0,600.0,29.296875,25.0,T4
pai-pod-004494,evaluator,Terminated,1139068.0,1139343.0,600.0,29.296875,25.0,T4
pai-pod-004495,evaluator,Terminated,1139068.0,1139312.0,600.0,29.296875,25.0,T4
pai-pod-004496,tensorflow,Terminated,1139069.0,1139263.0,600.0,29.296875,100.0,MISC
pai-pod-004497,tensorflow,Terminated,1139094.0,1139523.0,600.0,29.296875,25.0,MISC
pai-pod-004498,tensorflow,Terminated,1139140.0,1139525.0,600.0,29.296875,200.0,MISC
pai-pod-004499,xComputeWorker,Terminated,1139191.0,1139762.0,1000.0,19.55078125,50.0,T4
pai-pod-004500,xComputeWorker,Terminated,1139195.0,1139650.0,1000.0,19.55078125,50.0,T4
pai-pod-004501,xComputeWorker,Terminated,1139195.0,1139630.0,1000.0,19.55078125,50.0,T4
pai-pod-004502,tensorflow,Terminated,1139308.0,1147877.0,600.0,29.296875,100.0,T4
pai-pod-004503,evaluator,Terminated,1139310.0,1139674.0,600.0,29.296875,25.0,T4
pai-pod-004504,tensorflow,Terminated,1139313.0,1139333.0,600.0,29.296875,100.0,MISC
pai-pod-004505,tensorflow,Terminated,1139355.0,1139577.0,600.0,29.296875,100.0,T4
pai-pod-004506,tensorflow,Terminated,1139359.0,1139634.0,600.0,29.296875,25.0,MISC
pai-pod-004507,evaluator,Terminated,1139369.0,1141226.0,600.0,29.296875,25.0,T4
pai-pod-004508,xComputeWorker,Terminated,1139379.0,1139680.0,1000.0,19.55078125,50.0,T4
pai-pod-004509,evaluator,Terminated,1139412.0,1139686.0,600.0,29.296875,25.0,T4
pai-pod-004510,evaluator,Terminated,1139412.0,1139656.0,600.0,29.296875,25.0,T4
pai-pod-004511,evaluator,Terminated,1139412.0,1139656.0,600.0,29.296875,25.0,T4
pai-pod-004512,xComputeWorker,Terminated,1139441.0,1139768.0,1000.0,19.55078125,50.0,T4
pai-pod-004513,tensorflow,Terminated,1139450.0,1139473.0,600.0,29.296875,100.0,MISC
pai-pod-004514,tensorflow,Terminated,1139460.0,1153562.0,600.0,29.296875,100.0,MISC
pai-pod-004515,tensorflow,Terminated,1139467.0,1139593.0,600.0,29.296875,100.0,MISC
pai-pod-004516,evaluator,Terminated,1139529.0,1139762.0,600.0,29.296875,25.0,T4
pai-pod-004517,evaluator,Terminated,1139529.0,1139773.0,600.0,29.296875,25.0,T4
pai-pod-004518,evaluator,Terminated,1139530.0,1139864.0,600.0,29.296875,25.0,T4
pai-pod-004519,tensorflow,Terminated,1139570.0,1139885.0,600.0,29.296875,100.0,T4
pai-pod-004520,tensorflow,Terminated,1139588.0,1139616.0,600.0,29.296875,50.0,MISC
pai-pod-004521,tensorflow,Terminated,1139617.0,1139823.0,600.0,29.296875,100.0,T4
pai-pod-004522,tensorflow,Terminated,1139619.0,1139825.0,600.0,29.296875,100.0,T4
pai-pod-004523,tensorflow,Terminated,1139631.0,1140113.0,600.0,29.296875,200.0,MISC
pai-pod-004524,tensorflow,Terminated,1139637.0,1139675.0,600.0,29.296875,50.0,MISC
pai-pod-004525,tensorflow,Terminated,1139689.0,1140675.0,600.0,29.296875,100.0,T4
pai-pod-004526,tensorflow,Terminated,1139691.0,1139734.0,600.0,29.296875,100.0,MISC
pai-pod-004527,evaluator,Terminated,1139698.0,1140263.0,600.0,29.296875,25.0,T4
pai-pod-004528,evaluator,Terminated,1139700.0,1140445.0,600.0,29.296875,25.0,T4
pai-pod-004529,evaluator,Terminated,1139701.0,1140267.0,600.0,29.296875,25.0,T4
pai-pod-004530,evaluator,Terminated,1139709.0,1140154.0,600.0,29.296875,25.0,T4
pai-pod-004531,xComputeWorker,Terminated,1139750.0,1140170.0,1000.0,19.55078125,50.0,T4
pai-pod-004532,xComputeWorker,Terminated,1139750.0,1140053.0,1000.0,19.55078125,50.0,T4
pai-pod-004533,xComputeWorker,Terminated,1139751.0,1140044.0,1000.0,19.55078125,50.0,T4
pai-pod-004534,tensorflow,Terminated,1139790.0,1139866.0,600.0,29.296875,50.0,MISC
pai-pod-004535,xComputeWorker,Terminated,1139842.0,1140488.0,1000.0,19.55078125,50.0,T4
pai-pod-004536,xComputeWorker,Terminated,1139844.0,1140250.0,1000.0,19.55078125,50.0,T4
pai-pod-004537,tensorflow,Terminated,1139847.0,1140552.0,600.0,29.296875,100.0,MISC
pai-pod-004538,tensorflow,Terminated,1139863.0,1146997.0,600.0,29.296875,100.0,T4
pai-pod-004539,tensorflow,Terminated,1139865.0,1139889.0,600.0,29.296875,100.0,T4
pai-pod-004540,evaluator,Terminated,1139889.0,1140353.0,600.0,29.296875,25.0,T4
pai-pod-004541,tensorflow,Terminated,1139911.0,1139936.0,600.0,29.296875,100.0,T4
pai-pod-004542,tensorflow,Terminated,1139937.0,1147368.0,600.0,29.296875,100.0,MISC
pai-pod-004543,tensorflow,Terminated,1139938.0,1140959.0,600.0,29.296875,25.0,MISC
pai-pod-004544,tensorflow,Terminated,1139942.0,1139976.0,600.0,29.296875,25.0,MISC
pai-pod-004545,tensorflow,Terminated,1139942.0,1144256.0,600.0,29.296875,100.0,MISC
pai-pod-004546,tensorflow,Terminated,1139945.0,1144200.0,600.0,29.296875,100.0,MISC
pai-pod-004547,tensorflow,Terminated,1139945.0,1144214.0,600.0,29.296875,100.0,MISC
pai-pod-004548,tensorflow,Terminated,1139947.0,1144175.0,600.0,29.296875,100.0,MISC
pai-pod-004549,tensorflow,Terminated,1139947.0,1144210.0,600.0,29.296875,100.0,MISC
pai-pod-004550,tensorflow,Terminated,1139949.0,1145932.0,600.0,29.296875,100.0,MISC
pai-pod-004551,tensorflow,Terminated,1139949.0,1144375.0,600.0,29.296875,100.0,MISC
pai-pod-004552,tensorflow,Terminated,1139949.0,1144375.0,600.0,29.296875,100.0,MISC
pai-pod-004553,tensorflow,Terminated,1139951.0,1144332.0,600.0,29.296875,100.0,MISC
pai-pod-004554,tensorflow,Terminated,1139951.0,1144577.0,600.0,29.296875,100.0,MISC
pai-pod-004555,tensorflow,Terminated,1139951.0,1144323.0,600.0,29.296875,100.0,MISC
pai-pod-004556,tensorflow,Terminated,1139953.0,1144260.0,600.0,29.296875,100.0,MISC
pai-pod-004557,tensorflow,Terminated,1139953.0,1144159.0,600.0,29.296875,100.0,MISC
pai-pod-004558,tensorflow,Terminated,1139956.0,1144211.0,600.0,29.296875,100.0,MISC
pai-pod-004559,tensorflow,Terminated,1139956.0,1144232.0,600.0,29.296875,100.0,MISC
pai-pod-004560,tensorflow,Terminated,1139956.0,1144268.0,600.0,29.296875,100.0,MISC
pai-pod-004561,tensorflow,Terminated,1139957.0,1144228.0,600.0,29.296875,100.0,MISC
pai-pod-004562,tensorflow,Terminated,1139957.0,1144339.0,600.0,29.296875,100.0,MISC
pai-pod-004563,tensorflow,Terminated,1139957.0,1144137.0,600.0,29.296875,100.0,MISC
pai-pod-004564,tensorflow,Terminated,1139959.0,1144624.0,600.0,29.296875,100.0,MISC
pai-pod-004565,tensorflow,Terminated,1139959.0,1144125.0,600.0,29.296875,100.0,MISC
pai-pod-004566,tensorflow,Terminated,1139959.0,1144615.0,600.0,29.296875,100.0,MISC
pai-pod-004567,tensorflow,Terminated,1139959.0,1144114.0,600.0,29.296875,100.0,MISC
pai-pod-004568,tensorflow,Terminated,1139962.0,1144148.0,600.0,29.296875,100.0,MISC
pai-pod-004569,tensorflow,Terminated,1139962.0,1144159.0,600.0,29.296875,100.0,MISC
pai-pod-004570,tensorflow,Terminated,1139962.0,1144102.0,600.0,29.296875,100.0,MISC
pai-pod-004571,tensorflow,Terminated,1140012.0,1141160.0,600.0,29.296875,100.0,MISC
pai-pod-004572,tensorflow,Terminated,1140068.0,1140248.0,600.0,29.296875,100.0,MISC
pai-pod-004573,xComputeWorker,Terminated,1140090.0,1140499.0,1000.0,19.55078125,50.0,T4
pai-pod-004574,tensorflow,Terminated,1140094.0,1140284.0,600.0,29.296875,100.0,MISC
pai-pod-004575,xComputeWorker,Terminated,1140153.0,1140781.0,1000.0,19.55078125,50.0,T4
pai-pod-004576,tensorflow,Terminated,1140162.0,1140186.0,600.0,29.296875,100.0,T4
pai-pod-004577,evaluator,Terminated,1140180.0,1140806.0,600.0,29.296875,25.0,T4
pai-pod-004578,evaluator,Terminated,1140180.0,1140805.0,600.0,29.296875,25.0,T4
pai-pod-004579,evaluator,Terminated,1140181.0,1140716.0,600.0,29.296875,25.0,T4
pai-pod-004580,tensorflow,Terminated,1140212.0,1140662.0,600.0,29.296875,200.0,MISC
pai-pod-004581,xComputeWorker,Terminated,1140216.0,1140671.0,1000.0,19.55078125,50.0,T4
pai-pod-004582,tensorflow,Terminated,1140223.0,1140247.0,600.0,29.296875,100.0,T4
pai-pod-004583,tensorflow,Terminated,1140239.0,1144402.0,600.0,29.296875,100.0,T4
pai-pod-004584,tensorflow,Terminated,1140262.0,1140381.0,600.0,29.296875,25.0,MISC
pai-pod-004585,tensorflow,Terminated,1140266.0,1140423.0,600.0,29.296875,25.0,MISC
pai-pod-004586,tensorflow,Terminated,1140283.0,1140307.0,600.0,29.296875,100.0,T4
pai-pod-004587,tensorflow,Terminated,1140340.0,1158668.0,20.0,29.296875,5.0,MISC
pai-pod-004588,tensorflow,Terminated,1140343.0,1158616.0,20.0,29.296875,5.0,MISC
pai-pod-004589,tensorflow,Terminated,1140345.0,1140380.0,600.0,29.296875,100.0,T4
pai-pod-004590,tensorflow,Terminated,1140345.0,1158666.0,20.0,29.296875,5.0,MISC
pai-pod-004591,tensorflow,Terminated,1140345.0,1157101.0,20.0,29.296875,5.0,MISC
pai-pod-004592,tensorflow,Terminated,1140352.0,1169606.0,20.0,29.296875,5.0,MISC
pai-pod-004593,tensorflow,Terminated,1140352.0,1169564.0,20.0,29.296875,5.0,MISC
pai-pod-004594,tensorflow,Terminated,1140352.0,1169009.0,20.0,29.296875,5.0,MISC
pai-pod-004595,tensorflow,Terminated,1140354.0,1163860.0,20.0,29.296875,5.0,MISC
pai-pod-004596,tensorflow,Terminated,1140354.0,1164382.0,20.0,29.296875,5.0,MISC
pai-pod-004597,tensorflow,Terminated,1140354.0,1163929.0,20.0,29.296875,5.0,MISC
pai-pod-004598,tensorflow,Terminated,1140354.0,1163915.0,20.0,29.296875,5.0,MISC
pai-pod-004599,xComputeWorker,Terminated,1140354.0,1140811.0,1000.0,19.55078125,50.0,T4
pai-pod-004600,tensorflow,Terminated,1140354.0,1168957.0,20.0,29.296875,5.0,MISC
pai-pod-004601,tensorflow,Terminated,1140356.0,1158500.0,20.0,29.296875,5.0,MISC
pai-pod-004602,tensorflow,Terminated,1140356.0,1164307.0,20.0,29.296875,5.0,MISC
pai-pod-004603,tensorflow,Terminated,1140356.0,1165162.0,20.0,29.296875,5.0,MISC
pai-pod-004604,tensorflow,Terminated,1140357.0,1158412.0,20.0,29.296875,5.0,MISC
pai-pod-004605,tensorflow,Terminated,1140359.0,1158576.0,20.0,29.296875,5.0,MISC
pai-pod-004606,tensorflow,Terminated,1140361.0,1156432.0,20.0,29.296875,5.0,MISC
pai-pod-004607,tensorflow,Terminated,1140362.0,1158057.0,20.0,29.296875,5.0,MISC
pai-pod-004608,tensorflow,Terminated,1140366.0,1165186.0,20.0,29.296875,5.0,MISC
pai-pod-004609,tensorflow,Terminated,1140366.0,1168942.0,20.0,29.296875,5.0,MISC
pai-pod-004610,tensorflow,Terminated,1140366.0,1158665.0,20.0,29.296875,5.0,MISC
pai-pod-004611,tensorflow,Terminated,1140367.0,1168149.0,20.0,29.296875,5.0,MISC
pai-pod-004612,tensorflow,Terminated,1140367.0,1161212.0,20.0,29.296875,5.0,MISC
pai-pod-004613,tensorflow,Terminated,1140367.0,1169115.0,20.0,29.296875,5.0,MISC
pai-pod-004614,tensorflow,Terminated,1140368.0,1163506.0,20.0,29.296875,5.0,MISC
pai-pod-004615,tensorflow,Terminated,1140368.0,1158154.0,20.0,29.296875,5.0,MISC
pai-pod-004616,tensorflow,Terminated,1140368.0,1162993.0,20.0,29.296875,5.0,MISC
pai-pod-004617,tensorflow,Terminated,1140368.0,1162853.0,20.0,29.296875,5.0,MISC
pai-pod-004618,tensorflow,Terminated,1140369.0,1162361.0,20.0,29.296875,5.0,MISC
pai-pod-004619,tensorflow,Terminated,1140371.0,1156787.0,20.0,29.296875,5.0,MISC
pai-pod-004620,tensorflow,Terminated,1140373.0,1165880.0,20.0,29.296875,5.0,MISC
pai-pod-004621,tensorflow,Terminated,1140375.0,1158449.0,20.0,29.296875,5.0,MISC
pai-pod-004622,tensorflow,Terminated,1140375.0,1166053.0,20.0,29.296875,5.0,MISC
pai-pod-004623,tensorflow,Terminated,1140376.0,1161766.0,20.0,29.296875,5.0,MISC
pai-pod-004624,tensorflow,Terminated,1140376.0,1165501.0,20.0,29.296875,5.0,MISC
pai-pod-004625,tensorflow,Terminated,1140376.0,1164186.0,20.0,29.296875,5.0,MISC
pai-pod-004626,tensorflow,Terminated,1140376.0,1161786.0,20.0,29.296875,5.0,MISC
pai-pod-004627,tensorflow,Terminated,1140376.0,1165940.0,20.0,29.296875,5.0,MISC
pai-pod-004628,tensorflow,Terminated,1140376.0,1160732.0,20.0,29.296875,5.0,MISC
pai-pod-004629,tensorflow,Terminated,1140376.0,1161780.0,20.0,29.296875,5.0,MISC
pai-pod-004630,tensorflow,Terminated,1140376.0,1165809.0,20.0,29.296875,5.0,MISC
pai-pod-004631,tensorflow,Terminated,1140376.0,1165540.0,20.0,29.296875,5.0,MISC
pai-pod-004632,tensorflow,Terminated,1140376.0,1164813.0,20.0,29.296875,5.0,MISC
pai-pod-004633,tensorflow,Terminated,1140376.0,1165208.0,20.0,29.296875,5.0,MISC
pai-pod-004634,tensorflow,Terminated,1140377.0,1169398.0,20.0,29.296875,5.0,MISC
pai-pod-004635,tensorflow,Terminated,1140377.0,1169151.0,20.0,29.296875,5.0,MISC
pai-pod-004636,tensorflow,Terminated,1140377.0,1154959.0,20.0,29.296875,5.0,MISC
pai-pod-004637,tensorflow,Terminated,1140380.0,1169314.0,20.0,29.296875,5.0,MISC
